26-06-09 23:10:01.909 - INFO: time: 16.11 train epoch 0:[21600/64610(33%)]train lambda:  1024    Avg_loss:  6.232056208084531 avg_detail: Loss: 6.2321 |mse_loss: 0.006086 |ssim_loss: 0.006086 |lpips_loss: 0.006086 |bpp_y: 1.459624 |bpp_offset: 0.128704 |bpp_z: 0.130261 |   Loss: 1.3837116956710815  
26-06-09 23:10:17.740 - INFO: time: 15.83 train epoch 0:[22000/64610(34%)]train lambda:  1024    Avg_loss:  6.145333030459145 avg_detail: Loss: 6.1453 |mse_loss: 0.006001 |ssim_loss: 0.006001 |lpips_loss: 0.006001 |bpp_y: 1.466651 |bpp_offset: 0.128705 |bpp_z: 0.130290 |   Loss: 1.7550334930419922  
26-06-09 23:10:37.589 - INFO: time: 19.85 train epoch 0:[22400/64610(35%)]train lambda:  1024    Avg_loss:  6.059707071973953 avg_detail: Loss: 6.0597 |mse_loss: 0.005918 |ssim_loss: 0.005918 |lpips_loss: 0.005918 |bpp_y: 1.472923 |bpp_offset: 0.128707 |bpp_z: 0.130316 |   Loss: 1.4192088842391968  
26-06-09 23:10:59.470 - INFO: time: 21.88 train epoch 0:[22800/64610(35%)]train lambda:  1024    Avg_loss:  5.977288824545631 avg_detail: Loss: 5.9773 |mse_loss: 0.005837 |ssim_loss: 0.005837 |lpips_loss: 0.005837 |bpp_y: 1.479869 |bpp_offset: 0.128709 |bpp_z: 0.130343 |   Loss: 1.39938485622406  
26-06-09 23:11:14.208 - INFO: time: 14.74 train epoch 0:[23200/64610(36%)]train lambda:  1024    Avg_loss:  5.896424530755237 avg_detail: Loss: 5.8964 |mse_loss: 0.005758 |ssim_loss: 0.005758 |lpips_loss: 0.005758 |bpp_y: 1.487086 |bpp_offset: 0.128712 |bpp_z: 0.130373 |   Loss: 1.7741711139678955  
26-06-09 23:11:29.424 - INFO: time: 15.22 train epoch 0:[23600/64610(37%)]train lambda:  1024    Avg_loss:  5.820430424315612 avg_detail: Loss: 5.8204 |mse_loss: 0.005684 |ssim_loss: 0.005684 |lpips_loss: 0.005684 |bpp_y: 1.493928 |bpp_offset: 0.128714 |bpp_z: 0.130401 |   Loss: 0.5711365938186646  
26-06-09 23:11:44.235 - INFO: time: 14.81 train epoch 0:[24000/64610(37%)]train lambda:  1024    Avg_loss:  5.746183571399191 avg_detail: Loss: 5.7462 |mse_loss: 0.005612 |ssim_loss: 0.005612 |lpips_loss: 0.005612 |bpp_y: 1.500527 |bpp_offset: 0.128718 |bpp_z: 0.130430 |   Loss: 1.8143525123596191  
26-06-09 23:11:59.093 - INFO: time: 14.86 train epoch 0:[24400/64610(38%)]train lambda:  1024    Avg_loss:  5.673607596898618 avg_detail: Loss: 5.6736 |mse_loss: 0.005541 |ssim_loss: 0.005541 |lpips_loss: 0.005541 |bpp_y: 1.507358 |bpp_offset: 0.128719 |bpp_z: 0.130458 |   Loss: 1.2811692953109741  
26-06-09 23:12:14.251 - INFO: time: 15.16 train epoch 0:[24800/64610(38%)]train lambda:  1024    Avg_loss:  5.603730522598308 avg_detail: Loss: 5.6037 |mse_loss: 0.005472 |ssim_loss: 0.005472 |lpips_loss: 0.005472 |bpp_y: 1.513905 |bpp_offset: 0.128721 |bpp_z: 0.130487 |   Loss: 0.7333006858825684  
26-06-09 23:12:29.686 - INFO: time: 15.44 train epoch 0:[25200/64610(39%)]train lambda:  1024    Avg_loss:  5.535985622868315 avg_detail: Loss: 5.5360 |mse_loss: 0.005406 |ssim_loss: 0.005406 |lpips_loss: 0.005406 |bpp_y: 1.519928 |bpp_offset: 0.128724 |bpp_z: 0.130513 |   Loss: 0.9882645606994629  
26-06-09 23:12:44.772 - INFO: time: 15.09 train epoch 0:[25600/64610(40%)]train lambda:  1024    Avg_loss:  5.4694655178971905 avg_detail: Loss: 5.4695 |mse_loss: 0.005341 |ssim_loss: 0.005341 |lpips_loss: 0.005341 |bpp_y: 1.526350 |bpp_offset: 0.128727 |bpp_z: 0.130541 |   Loss: 0.8644286394119263  
26-06-09 23:12:59.293 - INFO: time: 14.52 train epoch 0:[26000/64610(40%)]train lambda:  1024    Avg_loss:  5.407099251947342 avg_detail: Loss: 5.4071 |mse_loss: 0.005280 |ssim_loss: 0.005280 |lpips_loss: 0.005280 |bpp_y: 1.531745 |bpp_offset: 0.128729 |bpp_z: 0.130568 |   Loss: 1.6472419500350952  
